geography_code,geography_name,age,gender,Claimant count,Population estimate,Claimants percentage
E14001031,West Dorset,Aged 16-24,Total,225.0,6888.0,3.266550522648084
E14001032,West Ham,Aged 16+,Total,9630.0,151671.0,6.349269141760786
E14001032,West Ham,Aged 16-24,Total,1265.0,23441.0,5.396527451900516
E14001033,West Lancashire,Aged 16+,Total,1910.0,80922.0,2.360297570499988
E14001033,West Lancashire,Aged 16-24,Total,370.0,13151.0,2.8134742605125087
E14001034,West Suffolk,Aged 16+,Total,1795.0,94987.0,1.8897322791539894
E14001034,West Suffolk,Aged 16-24,Total,265.0,10620.0,2.495291902071563
E14001035,West Worcestershire,Aged 16+,Total,1370.0,82425.0,1.662117076129815
E14001035,West Worcestershire,Aged 16-24,Total,240.0,7524.0,3.1897926634768736
E14001036,Westminster North,Aged 16+,Total,3770.0,112254.0,3.3584549325636504
E14001036,Westminster North,Aged 16-24,Total,500.0,13462.0,3.71415837171297
E14001037,Westmorland and Lonsdale,Aged 16+,Total,665.0,72859.0,0.912721832580738
E14001037,Westmorland and Lonsdale,Aged 16-24,Total,100.0,7204.0,1.3881177123820099
E14001038,Weston-Super-Mare,Aged 16+,Total,2260.0,92372.0,2.4466288485688303
E14001038,Weston-Super-Mare,Aged 16-24,Total,450.0,10058.0,4.474050507059058
E14001039,Wigan,Aged 16+,Total,2800.0,86526.0,3.236021542657698
E14001039,Wigan,Aged 16-24,Total,490.0,10145.0,4.829965500246427
E14001040,Wimbledon,Aged 16+,Total,1715.0,79050.0,2.1695129664769133
E14001040,Wimbledon,Aged 16-24,Total,205.0,7626.0,2.6881720430107525
E14001041,Winchester,Aged 16+,Total,1225.0,83586.0,1.465556432895461
E14001041,Winchester,Aged 16-24,Total,210.0,13277.0,1.5816826090231229
E14001042,Windsor,Aged 16+,Total,1535.0,86070.0,1.783432090159173
E14001042,Windsor,Aged 16-24,Total,195.0,10176.0,1.9162735849056602
E14001043,Wirral South,Aged 16+,Total,805.0,60626.0,1.3278131494738232
E14001043,Wirral South,Aged 16-24,Total,175.0,6132.0,2.853881278538813
E14001044,Wirral West,Aged 16+,Total,795.0,57603.0,1.3801364512264986
E14001044,Wirral West,Aged 16-24,Total,185.0,5640.0,3.280141843971631
E14001045,Witham,Aged 16+,Total,1380.0,76647.0,1.8004618576069515
E14001045,Witham,Aged 16-24,Total,245.0,7977.0,3.0713300739626423
E14001046,Witney,Aged 16+,Total,1265.0,91164.0,1.3876091439603353
E14001046,Witney,Aged 16-24,Total,195.0,9268.0,2.1040138109624515
E14001047,Woking,Aged 16+,Total,1725.0,83832.0,2.0576868021757804
E14001047,Woking,Aged 16-24,Total,215.0,8820.0,2.437641723356009
E14001048,Wokingham,Aged 16+,Total,1375.0,90838.0,1.5136837006539112
E14001048,Wokingham,Aged 16-24,Total,235.0,10863.0,2.163306637208874
E14001049,Wolverhampton North East,Aged 16+,Total,4225.0,71511.0,5.908181958020444
E14001049,Wolverhampton North East,Aged 16-24,Total,890.0,9152.0,9.72465034965035
E14001050,Wolverhampton South East,Aged 16+,Total,4485.0,74120.0,6.050998381003778
E14001050,Wolverhampton South East,Aged 16-24,Total,880.0,9512.0,9.251471825063078
E14001051,Wolverhampton South West,Aged 16+,Total,3805.0,71839.0,5.296565932153844
E14001051,Wolverhampton South West,Aged 16-24,Total,685.0,9285.0,7.377490576198169
E14001052,Worcester,Aged 16+,Total,2345.0,81888.0,2.8636674482219617
E14001052,Worcester,Aged 16-24,Total,455.0,12283.0,3.7043067654481803
E14001053,Workington,Aged 16+,Total,1330.0,66422.0,2.00234861943332
E14001053,Workington,Aged 16-24,Total,240.0,6800.0,3.5294117647058822
E14001054,Worsley and Eccles South,Aged 16+,Total,3425.0,81740.0,4.190114998776609
E14001054,Worsley and Eccles South,Aged 16-24,Total,695.0,10016.0,6.938897763578275
E14001055,Worthing West,Aged 16+,Total,1680.0,84304.0,1.9927880053141014
E14001055,Worthing West,Aged 16-24,Total,300.0,7292.0,4.1140976412506856
E14001056,Wycombe,Aged 16+,Total,2880.0,86387.0,3.3338349520182433
E14001056,Wycombe,Aged 16-24,Total,365.0,11505.0,3.172533681008257
E14001057,Wyre and Preston North,Aged 16+,Total,1040.0,77072.0,1.3493875856342121
E14001057,Wyre and Preston North,Aged 16-24,Total,175.0,7587.0,2.306577039673125
E14001058,Wyre Forest,Aged 16+,Total,1900.0,83749.0,2.268683805179763
E14001058,Wyre Forest,Aged 16-24,Total,340.0,8635.0,3.937463810075275
E14001059,Wythenshawe and Sale East,Aged 16+,Total,3360.0,83655.0,4.0164963241886324
E14001059,Wythenshawe and Sale East,Aged 16-24,Total,680.0,8807.0,7.7211309185874875
E14001060,Yeovil,Aged 16+,Total,1650.0,91830.0,1.796798431885005
E14001060,Yeovil,Aged 16-24,Total,305.0,9372.0,3.254374733247973
E14001061,York Central,Aged 16+,Total,1710.0,97073.0,1.7615608871673893
E14001061,York Central,Aged 16-24,Total,320.0,23387.0,1.3682815239235473
E14001062,York Outer,Aged 16+,Total,680.0,81231.0,0.8371188339427066
E14001062,York Outer,Aged 16-24,Total,135.0,12343.0,1.0937373410029978
N06000001,Belfast East,Aged 16+,Total,1805.0,,
N06000001,Belfast East,Aged 16-24,Total,275.0,,
N06000002,Belfast North,Aged 16+,Total,3535.0,,
N06000002,Belfast North,Aged 16-24,Total,625.0,,
N06000003,Belfast South,Aged 16+,Total,2300.0,,
N06000003,Belfast South,Aged 16-24,Total,330.0,,
N06000004,Belfast West,Aged 16+,Total,2780.0,,
N06000004,Belfast West,Aged 16-24,Total,465.0,,
N06000005,East Antrim,Aged 16+,Total,1545.0,,
N06000005,East Antrim,Aged 16-24,Total,260.0,,
N06000006,East Londonderry,Aged 16+,Total,2040.0,,
N06000006,East Londonderry,Aged 16-24,Total,375.0,,
N06000007,Fermanagh & South Tyrone,Aged 16+,Total,1720.0,,
N06000007,Fermanagh & South Tyrone,Aged 16-24,Total,250.0,,
N06000008,Foyle,Aged 16+,Total,3645.0,,
N06000008,Foyle,Aged 16-24,Total,655.0,,
N06000009,Lagan Valley,Aged 16+,Total,1415.0,,
N06000009,Lagan Valley,Aged 16-24,Total,220.0,,
N06000010,Mid Ulster,Aged 16+,Total,1330.0,,
N06000010,Mid Ulster,Aged 16-24,Total,185.0,,
N06000011,Newry & Armagh,Aged 16+,Total,2300.0,,
N06000011,Newry & Armagh,Aged 16-24,Total,305.0,,
N06000012,North Antrim,Aged 16+,Total,2015.0,,
N06000012,North Antrim,Aged 16-24,Total,325.0,,
N06000013,North Down,Aged 16+,Total,1325.0,,
N06000013,North Down,Aged 16-24,Total,200.0,,
N06000014,South Antrim,Aged 16+,Total,1415.0,,
N06000014,South Antrim,Aged 16-24,Total,230.0,,
N06000015,South Down,Aged 16+,Total,1705.0,,
N06000015,South Down,Aged 16-24,Total,265.0,,
N06000016,Strangford,Aged 16+,Total,1675.0,,
N06000016,Strangford,Aged 16-24,Total,310.0,,
N06000017,Upper Bann,Aged 16+,Total,2410.0,,
N06000017,Upper Bann,Aged 16-24,Total,360.0,,
N06000018,West Tyrone,Aged 16+,Total,1550.0,,
N06000018,West Tyrone,Aged 16-24,Total,245.0,,
S14000001,Aberdeen North,Aged 16+,Total,2950.0,,
S14000001,Aberdeen North,Aged 16-24,Total,530.0,,
S14000002,Aberdeen South,Aged 16+,Total,1595.0,,
S14000002,Aberdeen South,Aged 16-24,Total,255.0,,
S14000003,Airdrie and Shotts,Aged 16+,Total,1965.0,,
S14000003,Airdrie and Shotts,Aged 16-24,Total,385.0,,
S14000004,Angus,Aged 16+,Total,1655.0,,
S14000004,Angus,Aged 16-24,Total,380.0,,
S14000005,Argyll and Bute,Aged 16+,Total,1485.0,,
S14000005,Argyll and Bute,Aged 16-24,Total,255.0,,
S14000006,"Ayr, Carrick and Cumnock",Aged 16+,Total,2205.0,,
S14000006,"Ayr, Carrick and Cumnock",Aged 16-24,Total,455.0,,
S14000007,Banff and Buchan,Aged 16+,Total,1420.0,,
S14000007,Banff and Buchan,Aged 16-24,Total,280.0,,
S14000008,"Berwickshire, Roxburgh and Selkirk",Aged 16+,Total,1795.0,,
S14000008,"Berwickshire, Roxburgh and Selkirk",Aged 16-24,Total,320.0,,
S14000009,"Caithness, Sutherland and Easter Ross",Aged 16+,Total,895.0,,
S14000009,"Caithness, Sutherland and Easter Ross",Aged 16-24,Total,165.0,,
S14000010,Central Ayrshire,Aged 16+,Total,1745.0,,
S14000010,Central Ayrshire,Aged 16-24,Total,330.0,,
S14000011,"Coatbridge, Chryston and Bellshill",Aged 16+,Total,2085.0,,
S14000011,"Coatbridge, Chryston and Bellshill",Aged 16-24,Total,365.0,,
S14000012,"Cumbernauld, Kilsyth and Kirkintilloch East",Aged 16+,Total,1665.0,,
S14000012,"Cumbernauld, Kilsyth and Kirkintilloch East",Aged 16-24,Total,315.0,,
S14000013,Dumfries and Galloway,Aged 16+,Total,1610.0,,
S14000013,Dumfries and Galloway,Aged 16-24,Total,310.0,,
S14000014,"Dumfriesshire, Clydesdale and Tweeddale",Aged 16+,Total,1185.0,,
S14000014,"Dumfriesshire, Clydesdale and Tweeddale",Aged 16-24,Total,195.0,,
S14000015,Dundee East,Aged 16+,Total,1760.0,,
S14000015,Dundee East,Aged 16-24,Total,395.0,,
S14000016,Dundee West,Aged 16+,Total,2520.0,,
S14000016,Dundee West,Aged 16-24,Total,505.0,,
S14000017,Dunfermline and West Fife,Aged 16+,Total,1795.0,,
S14000017,Dunfermline and West Fife,Aged 16-24,Total,380.0,,
S14000018,East Dunbartonshire,Aged 16+,Total,765.0,,
S14000018,East Dunbartonshire,Aged 16-24,Total,120.0,,
S14000019,"East Kilbride, Strathaven and Lesmahagow",Aged 16+,Total,1530.0,,
S14000019,"East Kilbride, Strathaven and Lesmahagow",Aged 16-24,Total,255.0,,
S14000020,East Lothian,Aged 16+,Total,1615.0,,
S14000020,East Lothian,Aged 16-24,Total,300.0,,
S14000021,East Renfrewshire,Aged 16+,Total,980.0,,
S14000021,East Renfrewshire,Aged 16-24,Total,160.0,,
S14000022,Edinburgh East,Aged 16+,Total,2135.0,,
S14000022,Edinburgh East,Aged 16-24,Total,275.0,,
S14000023,Edinburgh North and Leith,Aged 16+,Total,2360.0,,
S14000023,Edinburgh North and Leith,Aged 16-24,Total,265.0,,
S14000024,Edinburgh South,Aged 16+,Total,1080.0,,
S14000024,Edinburgh South,Aged 16-24,Total,170.0,,
S14000025,Edinburgh South West,Aged 16+,Total,1910.0,,
S14000025,Edinburgh South West,Aged 16-24,Total,315.0,,
S14000026,Edinburgh West,Aged 16+,Total,1380.0,,
S14000026,Edinburgh West,Aged 16-24,Total,180.0,,
S14000027,Na h-Eileanan An Iar,Aged 16+,Total,310.0,,
S14000027,Na h-Eileanan An Iar,Aged 16-24,Total,50.0,,
S14000028,Falkirk,Aged 16+,Total,1985.0,,
S14000028,Falkirk,Aged 16-24,Total,420.0,,
S14000029,Glasgow Central,Aged 16+,Total,4540.0,,
S14000029,Glasgow Central,Aged 16-24,Total,685.0,,
S14000030,Glasgow East,Aged 16+,Total,3190.0,,
S14000030,Glasgow East,Aged 16-24,Total,530.0,,
S14000031,Glasgow North,Aged 16+,Total,1945.0,,
S14000031,Glasgow North,Aged 16-24,Total,305.0,,
S14000032,Glasgow North East,Aged 16+,Total,3490.0,,
S14000032,Glasgow North East,Aged 16-24,Total,535.0,,
S14000033,Glasgow North West,Aged 16+,Total,2810.0,,
S14000033,Glasgow North West,Aged 16-24,Total,460.0,,
S14000034,Glasgow South,Aged 16+,Total,2405.0,,
S14000034,Glasgow South,Aged 16-24,Total,340.0,,
S14000035,Glasgow South West,Aged 16+,Total,2935.0,,
S14000035,Glasgow South West,Aged 16-24,Total,490.0,,
S14000036,Glenrothes,Aged 16+,Total,2120.0,,
S14000036,Glenrothes,Aged 16-24,Total,505.0,,
S14000037,Gordon,Aged 16+,Total,1005.0,,
S14000037,Gordon,Aged 16-24,Total,185.0,,
S14000038,Inverclyde,Aged 16+,Total,1740.0,,
S14000038,Inverclyde,Aged 16-24,Total,335.0,,
S14000039,"Inverness, Nairn, Badenoch and Strathspey",Aged 16+,Total,1565.0,,
S14000039,"Inverness, Nairn, Badenoch and Strathspey",Aged 16-24,Total,275.0,,
S14000040,Kilmarnock and Loudoun,Aged 16+,Total,2255.0,,
S14000040,Kilmarnock and Loudoun,Aged 16-24,Total,430.0,,
S14000041,Kirkcaldy and Cowdenbeath,Aged 16+,Total,2660.0,,
S14000041,Kirkcaldy and Cowdenbeath,Aged 16-24,Total,540.0,,
S14000042,Lanark and Hamilton East,Aged 16+,Total,1915.0,,
S14000042,Lanark and Hamilton East,Aged 16-24,Total,340.0,,
S14000043,Linlithgow and East Falkirk,Aged 16+,Total,2180.0,,
S14000043,Linlithgow and East Falkirk,Aged 16-24,Total,445.0,,
S14000044,Livingston,Aged 16+,Total,1965.0,,
S14000044,Livingston,Aged 16-24,Total,400.0,,
S14000045,Midlothian,Aged 16+,Total,1315.0,,
S14000045,Midlothian,Aged 16-24,Total,260.0,,
S14000046,Moray,Aged 16+,Total,1315.0,,
S14000046,Moray,Aged 16-24,Total,235.0,,
S14000047,Motherwell and Wishaw,Aged 16+,Total,2235.0,,
S14000047,Motherwell and Wishaw,Aged 16-24,Total,435.0,,
S14000048,North Ayrshire and Arran,Aged 16+,Total,2475.0,,
S14000048,North Ayrshire and Arran,Aged 16-24,Total,525.0,,
S14000049,North East Fife,Aged 16+,Total,990.0,,
S14000049,North East Fife,Aged 16-24,Total,170.0,,
S14000050,Ochil and South Perthshire,Aged 16+,Total,1610.0,,
S14000050,Ochil and South Perthshire,Aged 16-24,Total,310.0,,
S14000051,Orkney and Shetland,Aged 16+,Total,415.0,,
S14000051,Orkney and Shetland,Aged 16-24,Total,75.0,,
S14000052,Paisley and Renfrewshire North,Aged 16+,Total,1585.0,,
S14000052,Paisley and Renfrewshire North,Aged 16-24,Total,290.0,,
S14000053,Paisley and Renfrewshire South,Aged 16+,Total,1960.0,,
S14000053,Paisley and Renfrewshire South,Aged 16-24,Total,350.0,,
S14000054,Perth and North Perthshire,Aged 16+,Total,1560.0,,
S14000054,Perth and North Perthshire,Aged 16-24,Total,270.0,,
S14000055,"Ross, Skye and Lochaber",Aged 16+,Total,925.0,,
S14000055,"Ross, Skye and Lochaber",Aged 16-24,Total,130.0,,
S14000056,Rutherglen and Hamilton West,Aged 16+,Total,2285.0,,
S14000056,Rutherglen and Hamilton West,Aged 16-24,Total,440.0,,
S14000057,Stirling,Aged 16+,Total,1470.0,,
S14000057,Stirling,Aged 16-24,Total,300.0,,
S14000058,West Aberdeenshire and Kincardine,Aged 16+,Total,840.0,,
S14000058,West Aberdeenshire and Kincardine,Aged 16-24,Total,145.0,,
S14000059,West Dunbartonshire,Aged 16+,Total,2415.0,,
S14000059,West Dunbartonshire,Aged 16-24,Total,455.0,,
W07000041,Ynys Mon,Aged 16+,Total,1455.0,58519.0,2.486371947572583
W07000041,Ynys Mon,Aged 16-24,Total,270.0,6000.0,4.5
W07000042,Delyn,Aged 16+,Total,1270.0,57950.0,2.1915444348576356
W07000042,Delyn,Aged 16-24,Total,235.0,6525.0,3.601532567049808
W07000043,Alyn and Deeside,Aged 16+,Total,1390.0,70100.0,1.9828815977175465
W07000043,Alyn and Deeside,Aged 16-24,Total,270.0,8174.0,3.3031563494005387
W07000044,Wrexham,Aged 16+,Total,1525.0,58192.0,2.620635138850701
W07000044,Wrexham,Aged 16-24,Total,305.0,6806.0,4.481339994122833
W07000045,Llanelli,Aged 16+,Total,1610.0,68690.0,2.3438637356238172
W07000045,Llanelli,Aged 16-24,Total,315.0,8222.0,3.83118462661153
W07000046,Gower,Aged 16+,Total,990.0,65849.0,1.5034396877705052
W07000046,Gower,Aged 16-24,Total,195.0,7205.0,2.70645385149202
W07000047,Swansea West,Aged 16+,Total,2175.0,70752.0,3.0741180461329716
W07000047,Swansea West,Aged 16-24,Total,385.0,16842.0,2.28595178719867
W07000048,Swansea East,Aged 16+,Total,2010.0,68391.0,2.9389831995437996
W07000048,Swansea East,Aged 16-24,Total,375.0,9445.0,3.970354685018528
W07000049,Aberavon,Aged 16+,Total,1350.0,56986.0,2.3690029129961743
W07000049,Aberavon,Aged 16-24,Total,315.0,7452.0,4.2270531400966185
W07000050,Cardiff Central,Aged 16+,Total,2625.0,80586.0,3.2573896210259847
W07000050,Cardiff Central,Aged 16-24,Total,475.0,29748.0,1.5967459997310745
W07000051,Cardiff North,Aged 16+,Total,1280.0,74751.0,1.712351674225094
W07000051,Cardiff North,Aged 16-24,Total,260.0,11731.0,2.216349842298184
W07000052,Rhondda,Aged 16+,Total,1740.0,56775.0,3.0647291941875823
W07000052,Rhondda,Aged 16-24,Total,415.0,7286.0,5.695855064507274
W07000053,Torfaen,Aged 16+,Total,1950.0,68973.0,2.8271932495324257
W07000053,Torfaen,Aged 16-24,Total,415.0,8383.0,4.9504950495049505
W07000054,Monmouth,Aged 16+,Total,1165.0,73405.0,1.5870853484095089
W07000054,Monmouth,Aged 16-24,Total,235.0,7376.0,3.186008676789588
W07000055,Newport East,Aged 16+,Total,2430.0,66424.0,3.6583162712272674
W07000055,Newport East,Aged 16-24,Total,430.0,8755.0,4.911479154768704
W07000056,Newport West,Aged 16+,Total,2595.0,72858.0,3.561722803261138
W07000056,Newport West,Aged 16-24,Total,475.0,8774.0,5.41372236152268
W07000057,Arfon,Aged 16+,Total,1220.0,52300.0,2.3326959847036326
W07000057,Arfon,Aged 16-24,Total,270.0,10701.0,2.5231286795626575
W07000058,Aberconwy,Aged 16+,Total,1120.0,50302.0,2.226551628165878
W07000058,Aberconwy,Aged 16-24,Total,190.0,5097.0,3.727682950755346
W07000059,Clwyd West,Aged 16+,Total,1515.0,62010.0,2.443154329946783
W07000059,Clwyd West,Aged 16-24,Total,310.0,6514.0,4.7589806570463615
W07000060,Vale of Clwyd,Aged 16+,Total,1775.0,59730.0,2.9717060103800437
W07000060,Vale of Clwyd,Aged 16-24,Total,410.0,6924.0,5.921432697862508
W07000061,Dwyfor Meirionnydd,Aged 16+,Total,835.0,52119.0,1.6021028799478119
W07000061,Dwyfor Meirionnydd,Aged 16-24,Total,150.0,5265.0,2.849002849002849
W07000062,Clwyd South,Aged 16+,Total,1275.0,58489.0,2.1798970746636117
W07000062,Clwyd South,Aged 16-24,Total,250.0,6575.0,3.802281368821293
W07000063,Montgomeryshire,Aged 16+,Total,810.0,53311.0,1.5193862429892517
W07000063,Montgomeryshire,Aged 16-24,Total,125.0,5728.0,2.1822625698324023
W07000064,Ceredigion,Aged 16+,Total,1210.0,62121.0,1.9478115291125384
W07000064,Ceredigion,Aged 16-24,Total,215.0,10606.0,2.0271544408825193
W07000065,Preseli Pembrokeshire,Aged 16+,Total,1515.0,66401.0,2.2815921446966163
W07000065,Preseli Pembrokeshire,Aged 16-24,Total,275.0,7152.0,3.845078299776286
W07000066,Carmarthen West and South Pembrokeshire,Aged 16+,Total,1365.0,65644.0,2.0793979647797207
W07000066,Carmarthen West and South Pembrokeshire,Aged 16-24,Total,255.0,7031.0,3.6267956193998008
W07000067,Carmarthen East and Dinefwr,Aged 16+,Total,1130.0,61570.0,1.8353094039304856
W07000067,Carmarthen East and Dinefwr,Aged 16-24,Total,190.0,6290.0,3.0206677265500796
W07000068,Brecon and Radnorshire,Aged 16+,Total,910.0,58650.0,1.5515771526001705
W07000068,Brecon and Radnorshire,Aged 16-24,Total,170.0,5579.0,3.0471410647069366
W07000069,Neath,Aged 16+,Total,1325.0,62279.0,2.1275229210488287
W07000069,Neath,Aged 16-24,Total,295.0,7287.0,4.048305201042953
W07000070,Cynon Valley,Aged 16+,Total,1520.0,58130.0,2.614828831928436
W07000070,Cynon Valley,Aged 16-24,Total,365.0,7282.0,5.012359241966493
W07000071,Merthyr Tydfil and Rhymney,Aged 16+,Total,1735.0,62172.0,2.7906453065688734
W07000071,Merthyr Tydfil and Rhymney,Aged 16-24,Total,400.0,7652.0,5.2273915316257185
W07000072,Blaenau Gwent,Aged 16+,Total,1765.0,57814.0,3.0528937627564257
W07000072,Blaenau Gwent,Aged 16-24,Total,390.0,6792.0,5.742049469964664
W07000073,Bridgend,Aged 16+,Total,1425.0,71157.0,2.0026139381930097
W07000073,Bridgend,Aged 16-24,Total,320.0,8065.0,3.967761934283943
W07000074,Ogmore,Aged 16+,Total,1290.0,64099.0,2.0125118956613988
W07000074,Ogmore,Aged 16-24,Total,260.0,7795.0,3.3354714560615775
W07000075,Pontypridd,Aged 16+,Total,1175.0,68179.0,1.7234045673887854
W07000075,Pontypridd,Aged 16-24,Total,255.0,9760.0,2.612704918032787
W07000076,Caerphilly,Aged 16+,Total,1735.0,71828.0,2.415492565573314
W07000076,Caerphilly,Aged 16-24,Total,490.0,8813.0,5.559968228752978
W07000077,Islwyn,Aged 16+,Total,1415.0,63102.0,2.24240119172134
W07000077,Islwyn,Aged 16-24,Total,335.0,7788.0,4.3014894709809965
W07000078,Vale of Glamorgan,Aged 16+,Total,2005.0,85601.0,2.3422623567481686
W07000078,Vale of Glamorgan,Aged 16-24,Total,410.0,10042.0,4.08285202150966
W07000079,Cardiff West,Aged 16+,Total,2480.0,75174.0,3.2990129566073376
W07000079,Cardiff West,Aged 16-24,Total,510.0,9430.0,5.408271474019088
W07000080,Cardiff South and Penarth,Aged 16+,Total,3525.0,95473.0,3.692143328480303
W07000080,Cardiff South and Penarth,Aged 16-24,Total,660.0,12712.0,5.191944619257394
